epoch,total,pde,ic,seis,bc
6535,7.1769967675e-02,1.9342383742e-01,3.4505100921e-03,2.2217143327e-02,1.3042795658e-01
6536,6.6990770400e-02,2.2574035823e-01,3.1500910409e-03,2.2291038185e-02,6.5250687301e-02
6537,7.7572159469e-02,2.0042951405e-01,3.2468102872e-03,2.2575452924e-02,1.7016015947e-01
6538,7.0123448968e-02,1.9600450993e-01,3.5378506873e-03,2.3652596399e-02,9.5885455608e-02
6539,6.6846668720e-02,1.8981912732e-01,3.2479004003e-03,2.3267313838e-02,8.0965712667e-02
6540,6.8765923381e-02,1.9878347218e-01,3.4025805071e-03,2.3018376902e-02,9.1311879456e-02
6541,7.0203147829e-02,2.1136122942e-01,3.3787167631e-03,2.3197639734e-02,9.0765401721e-02
6542,6.8069189787e-02,2.1656769514e-01,3.3878951799e-03,2.3307636380e-02,6.7192278802e-02
6543,6.9395236671e-02,1.9424694777e-01,3.5436977632e-03,2.2304836661e-02,1.0807988048e-01
6544,7.2057023644e-02,2.0305122435e-01,3.4136711620e-03,2.2095605731e-02,1.2662346661e-01
6545,6.7194275558e-02,1.9839736819e-01,3.2521858811e-03,2.2857829928e-02,8.1796750426e-02
6546,6.8738788366e-02,1.9154462218e-01,3.6588993389e-03,2.2585168481e-02,1.0039724410e-01
6547,7.4762716889e-02,2.0445001125e-01,3.2662143931e-03,2.3380080238e-02,1.3317817450e-01
6548,7.1950227022e-02,2.2285214067e-01,3.3045581076e-03,2.3468066007e-02,9.2986255884e-02
6549,7.3250085115e-02,2.2395312786e-01,3.5108970478e-03,2.3674435914e-02,9.8601862788e-02
6550,7.1111619473e-02,2.5287470222e-01,3.4753954969e-03,2.2566121072e-02,7.0829786360e-02
6551,8.1916391850e-02,2.8144726157e-01,3.7444159389e-03,2.2911731154e-02,1.3049714267e-01
6552,7.6856777072e-02,2.7239274979e-01,3.4793633968e-03,2.3239333183e-02,9.3992829323e-02
6553,7.0768430829e-02,2.3361882567e-01,3.5640937276e-03,2.4957995862e-02,5.3378846496e-02
6554,6.9129392505e-02,1.9886010885e-01,3.6149774678e-03,2.3364095017e-02,8.8185481727e-02
6555,7.2429135442e-02,1.9376358390e-01,3.2409382984e-03,2.2338142619e-02,1.3587193191e-01
6556,6.5179072320e-02,1.8964594603e-01,3.4056818113e-03,2.2825170308e-02,7.1425326169e-02
6557,7.1800366044e-02,2.1552099288e-01,3.3961429726e-03,2.2507825866e-02,1.0908655077e-01
6558,6.6695764661e-02,2.0457136631e-01,3.6532417871e-03,2.2718334571e-02,7.0899032056e-02
6559,7.0536680520e-02,2.4035049975e-01,3.5994972568e-03,2.2054454312e-02,8.1837132573e-02
6560,7.0570565760e-02,2.3032183945e-01,3.4120369237e-03,2.2432930768e-02,8.7307907641e-02
6561,7.3526732624e-02,2.3079848289e-01,3.4144870006e-03,2.1526018158e-02,1.2286141515e-01
6562,7.1740627289e-02,2.3070205748e-01,3.6012972705e-03,2.2344609722e-02,9.6268393099e-02
6563,7.0703364909e-02,2.4059967697e-01,3.1526191160e-03,2.2699873894e-02,7.8674726188e-02
6564,7.4160359800e-02,2.1132202446e-01,3.6572080571e-03,2.2935779765e-02,1.2472731620e-01
6565,6.5404303372e-02,2.1007770300e-01,3.4437356517e-03,2.1822053939e-02,6.8497620523e-02
6566,7.1446724236e-02,2.2191138566e-01,3.3463365398e-03,2.1814301610e-02,1.0989831388e-01
6567,6.4953461289e-02,1.9987036288e-01,3.4946091473e-03,2.1732412279e-02,7.3943264782e-02
6568,6.2283121049e-02,1.9136624038e-01,3.2192103099e-03,2.1896459162e-02,5.9021625668e-02
6569,7.1805879474e-02,1.9390152395e-01,3.4752460197e-03,2.1263111383e-02,1.4204846323e-01
6570,6.8638317287e-02,2.1122574806e-01,3.2109902240e-03,2.1832808852e-02,9.6296153963e-02
6571,7.0660911500e-02,2.0772390068e-01,3.3301482908e-03,2.3285988718e-02,9.6911557019e-02
6572,7.4474692345e-02,2.2693975270e-01,3.2904250547e-03,2.2334534675e-02,1.2490410358e-01
6573,6.8334609270e-02,1.9536200166e-01,3.6871666089e-03,2.2479720414e-02,9.4930507243e-02
6574,6.7624874413e-02,2.1081191301e-01,3.2275794074e-03,2.2028211504e-02,8.5614889860e-02
6575,6.7117780447e-02,1.9344130158e-01,3.4143617377e-03,2.1958038211e-02,9.5185287297e-02
6576,7.3976360261e-02,1.9974403083e-01,3.4932931885e-03,2.1661840379e-02,1.5013253689e-01
6577,6.7155264318e-02,2.2140190005e-01,3.2012676820e-03,2.3028958589e-02,6.0586396605e-02
6578,7.7471822500e-02,2.5571179390e-01,3.7004854530e-03,2.3364804685e-02,1.0960792005e-01
6579,8.4228493273e-02,2.7928411961e-01,3.3501763828e-03,2.4480592459e-02,1.3524182141e-01
6580,7.8786894679e-02,3.0519807339e-01,3.6444345023e-03,2.4101771414e-02,7.0583328605e-02
6581,8.0580480397e-02,3.2115858793e-01,3.4157598857e-03,2.3654602468e-02,7.9724602401e-02
6582,7.9005070031e-02,2.8174698353e-01,3.3796885982e-03,2.2835953161e-02,1.0997301340e-01
6583,7.0171460509e-02,2.1765536070e-01,3.6087976769e-03,2.2866167128e-02,8.7482266128e-02
6584,6.5589837730e-02,1.9071926177e-01,3.2751744147e-03,2.1568125114e-02,9.0754598379e-02
6585,6.8748697639e-02,2.1604199708e-01,3.3291939180e-03,2.1428626031e-02,9.7269698977e-02
6586,7.2664618492e-02,2.4087372422e-01,3.2706914935e-03,2.2918893024e-02,9.1068446636e-02
6587,7.2617881000e-02,2.7648767829e-01,3.4567362163e-03,2.2381521761e-02,6.6167429090e-02
6588,7.3159798980e-02,2.4185931683e-01,3.3107660711e-03,2.2322950885e-02,1.0148894042e-01
6589,6.6862501204e-02,2.2798089683e-01,3.4213769250e-03,2.1666269749e-02,6.7863613367e-02
6590,6.9282680750e-02,1.9902263582e-01,3.2495567575e-03,2.2315625101e-02,1.0547848791e-01
6591,6.4682140946e-02,1.9391806424e-01,3.4806188196e-03,2.1444348618e-02,8.0359950662e-02
6592,7.2779856622e-02,2.0387497544e-01,3.3785095438e-03,2.1290160716e-02,1.4232173562e-01
6593,6.4279094338e-02,1.9625367224e-01,3.2200831920e-03,2.1764561534e-02,7.3223315179e-02
6594,6.7126877606e-02,1.8400739133e-01,3.6407411098e-03,2.2178318352e-02,9.8482690752e-02
6595,6.5267696977e-02,1.9289419055e-01,3.1686536968e-03,2.1902846172e-02,8.2961283624e-02
6596,7.0530533791e-02,2.1577318013e-01,3.2930101734e-03,2.1835004911e-02,1.0756415874e-01
6597,6.7819185555e-02,2.0568239689e-01,3.2103203703e-03,2.1965332329e-02,9.2438526452e-02
6598,6.6602595150e-02,2.0042710006e-01,3.0841142870e-03,2.2961424664e-02,7.5280286372e-02
6599,6.8268053234e-02,1.9522233307e-01,3.4600915387e-03,2.1561611444e-02,1.0786088556e-01
6600,6.7711994052e-02,2.0416526496e-01,2.9605817981e-03,2.1184744313e-02,1.0464806855e-01
6601,6.5390370786e-02,1.8846707046e-01,3.2432698645e-03,2.2108161822e-02,8.4484614432e-02
6602,7.0142425597e-02,2.0459100604e-01,3.4288046882e-03,2.1560814232e-02,1.1594415456e-01
6603,6.7899748683e-02,1.9251047075e-01,3.2509500161e-03,2.1697457880e-02,1.0709635913e-01
6604,6.6658325493e-02,2.0863875747e-01,3.3597243018e-03,2.1319933236e-02,8.7123572826e-02
6605,6.5483786166e-02,2.0005436242e-01,3.5303230397e-03,2.1624559537e-02,7.9259887338e-02
6606,7.0574164391e-02,2.0431937277e-01,3.2705140766e-03,2.1567970514e-02,1.2099795789e-01
6607,6.9551028311e-02,2.2001343966e-01,3.5796128213e-03,2.2497164086e-02,8.5202701390e-02
6608,7.1567140520e-02,2.4058932066e-01,3.4342342988e-03,2.3079611361e-02,7.8787945211e-02
6609,8.2669548690e-02,2.4856719375e-01,3.3357725479e-03,2.4208039045e-02,1.5137499571e-01
6610,7.5244560838e-02,2.6583519578e-01,3.7633851171e-03,2.3425579071e-02,8.1327393651e-02
6611,7.4477463961e-02,2.7218768001e-01,3.2119138632e-03,2.2949673235e-02,8.0185666680e-02
6612,7.1207284927e-02,2.3097208142e-01,3.1919833273e-03,2.2186685354e-02,9.6983850002e-02
6613,6.6639699042e-02,2.0355111361e-01,3.7414096296e-03,2.2365871817e-02,7.4953101575e-02
6614,6.5982729197e-02,2.0765808225e-01,3.1394253019e-03,2.1560417488e-02,8.1140540540e-02
6615,6.3848808408e-02,2.2097724676e-01,3.5955128260e-03,2.1301409230e-02,5.1695488393e-02
6616,7.1888774633e-02,2.3065951467e-01,3.3045280725e-03,2.1566199139e-02,1.0974159837e-01
6617,6.7198514938e-02,2.2387494147e-01,3.4568607807e-03,2.1726671606e-02,7.3034577072e-02
6618,6.6072374582e-02,1.9066274166e-01,3.3620456234e-03,2.1727325395e-02,9.2108912766e-02
6619,6.6476061940e-02,1.8930071592e-01,3.3386428840e-03,2.1052403376e-02,1.0523954034e-01
6620,6.4389362931e-02,1.8495941162e-01,3.2737147994e-03,2.1285660565e-02,8.9093476534e-02
6621,6.3724115491e-02,1.8741196394e-01,3.6161346361e-03,2.1386303008e-02,7.7394396067e-02
6622,6.9721117616e-02,2.0492139459e-01,3.2267719507e-03,2.1074835211e-02,1.1991623789e-01
6623,6.0520041734e-02,1.9717770815e-01,3.4527205862e-03,2.1456690505e-02,4.3037615716e-02
6624,6.3813790679e-02,1.8605037034e-01,3.4211082384e-03,2.2613771260e-02,6.5558232367e-02
6625,6.3994295895e-02,2.1423883736e-01,3.4465505742e-03,2.1216526628e-02,6.0825597495e-02
6626,7.7807530761e-02,2.6695263386e-01,3.4657260403e-03,2.1217752248e-02,1.3183258474e-01
6627,7.4775524437e-02,2.9040917754e-01,3.2678327989e-03,2.1033775061e-02,9.0967617929e-02
6628,7.8910425305e-02,2.6541304588e-01,3.6573850084e-03,2.2496078163e-02,1.2473010272e-01
6629,7.1433976293e-02,2.4058525264e-01,3.2301740721e-03,2.1521311253e-02,9.8860904574e-02
6630,6.0516886413e-02,2.1144394577e-01,3.2520513050e-03,2.1465968341e-02,3.2679039985e-02
6631,6.7113183439e-02,1.8549220264e-01,3.5051279701e-03,2.1056402475e-02,1.1228522658e-01
6632,6.6931605339e-02,2.0102269948e-01,3.3236138988e-03,2.1286770701e-02,9.6463017166e-02
6633,6.7251339555e-02,1.8760147691e-01,3.4632640891e-03,2.1534074098e-02,1.0605680943e-01
6634,6.1739496887e-02,2.1435675025e-01,3.2317726873e-03,2.1361697465e-02,4.1912496090e-02
6635,7.2355784476e-02,2.1108798683e-01,3.1839360017e-03,2.2156298161e-02,1.2357165664e-01
6636,6.8908624351e-02,2.1212226152e-01,3.3788396977e-03,2.1904241294e-02,9.5509961247e-02
6637,6.9482170045e-02,2.3953907192e-01,3.1309670303e-03,2.2097731009e-02,7.7089183033e-02
6638,7.4494659901e-02,2.2977612913e-01,3.0988110229e-03,2.1839179099e-02,1.3049557805e-01
6639,6.6641107202e-02,2.1368372440e-01,3.6049080081e-03,2.2042457014e-02,7.1701176465e-02
6640,6.8191133440e-02,2.1993689239e-01,3.1719563995e-03,2.1167803556e-02,9.3948177993e-02
6641,6.8864211440e-02,2.2444793582e-01,3.6840015091e-03,2.1278947592e-02,9.0141616762e-02
6642,7.1474626660e-02,2.0527021587e-01,3.2967161387e-03,2.0931955427e-02,1.3544128835e-01
6643,6.7377477884e-02,1.8700079620e-01,3.4694585484e-03,2.1826755255e-02,1.0389841348e-01
6644,6.9149084389e-02,2.0765759051e-01,3.4433875699e-03,2.1713681519e-02,1.0307849199e-01
6645,7.2047762573e-02,2.2887119651e-01,3.1591048464e-03,2.2232018411e-02,1.0544591397e-01
6646,6.6886544228e-02,2.0893889666e-01,3.5348795354e-03,2.2532407194e-02,7.2159692645e-02
6647,7.1407794952e-02,2.0006586611e-01,3.3645965159e-03,2.1727401763e-02,1.2871254981e-01
6648,6.1138492078e-02,1.7559953034e-01,3.3344905823e-03,2.1632559597e-02,6.4960092306e-02
6649,6.6284127533e-02,1.9784829021e-01,3.4491298720e-03,2.1772574633e-02,8.6594261229e-02
6650,6.5161593258e-02,1.9766150415e-01,3.1882808544e-03,2.2290231660e-02,7.3098450899e-02
6651,6.8503990769e-02,2.1901899576e-01,3.1386809424e-03,2.0985977724e-02,9.9870353937e-02
6652,7.4115812778e-02,2.3698696494e-01,3.3977548592e-03,2.1735336632e-02,1.2013635039e-01
6653,7.5268268585e-02,2.4661237001e-01,3.1253639609e-03,2.2444959730e-02,1.1511860043e-01
6654,8.0919772387e-02,2.6316857338e-01,4.0041636676e-03,2.4059325457e-02,1.2091472000e-01
6655,7.7882476151e-02,3.2349592447e-01,3.3587678336e-03,2.2881351411e-02,6.5434060991e-02
6656,8.7490886450e-02,3.5730189085e-01,3.7631974556e-03,2.3670457304e-02,1.0409840941e-01
6657,8.1683889031e-02,3.3916321397e-01,3.5571930930e-03,2.3077832535e-02,7.9946860671e-02
6658,7.9051487148e-02,2.6415461302e-01,3.5316927824e-03,2.4541635066e-02,1.0243230313e-01
6659,7.0339083672e-02,2.1467816830e-01,3.4933895804e-03,2.2358797491e-02,9.8664015532e-02
6660,6.2738671899e-02,1.9377949834e-01,3.2281654421e-03,2.1826025099e-02,6.1612665653e-02
6661,7.0886820555e-02,1.9628903270e-01,3.6087867338e-03,2.2426655516e-02,1.1674290895e-01
6662,6.7186400294e-02,2.3586329818e-01,3.4672492184e-03,2.2197036073e-02,5.6977197528e-02
6663,8.0133549869e-02,2.1656095982e-01,3.3466964960e-03,2.2728418931e-02,1.7531774938e-01
6664,7.0606209338e-02,2.1973110735e-01,3.5986439325e-03,2.2360799834e-02,9.5777153969e-02
6665,6.4965501428e-02,1.9668580592e-01,3.4233978949e-03,2.2738568485e-02,6.4713880420e-02
6666,7.2411388159e-02,1.8854501843e-01,3.6747998092e-03,2.1733582020e-02,1.4401423931e-01
6667,6.4972415566e-02,1.9871312380e-01,3.5456214100e-03,2.1972749382e-02,7.1636304259e-02
6668,6.2989145517e-02,1.9277828932e-01,3.3422908746e-03,2.2427458316e-02,5.6065294892e-02
6669,6.3469618559e-02,1.8969747424e-01,3.6752147134e-03,2.2152235731e-02,6.3302554190e-02
6670,6.7009173334e-02,1.9023640454e-01,3.3282879740e-03,2.1373484284e-02,1.0497511923e-01
6671,7.0446543396e-02,2.1194280684e-01,3.2650763169e-03,2.1076723933e-02,1.1976750195e-01
6672,6.6089063883e-02,2.1336933970e-01,3.8014077581e-03,2.1465405822e-02,7.2938479483e-02
6673,6.6840730608e-02,2.0072753727e-01,3.3994489349e-03,2.2874455899e-02,7.5473703444e-02
6674,6.5222613513e-02,1.9240660965e-01,3.6525812466e-03,2.0962718874e-02,9.0710744262e-02
6675,6.3103444874e-02,1.9519254565e-01,3.3521996811e-03,2.0582614467e-02,7.7983938158e-02
6676,6.4524784684e-02,1.8428248167e-01,3.4974939190e-03,2.0969171077e-02,9.2877328396e-02
6677,6.8849183619e-02,1.9624617696e-01,3.6385399289e-03,2.0935758948e-02,1.1818659306e-01
6678,6.0850013047e-02,1.7462390661e-01,3.5545970313e-03,2.1417627111e-02,6.4221531153e-02
6679,6.4622431993e-02,2.0675000548e-01,3.2967049628e-03,2.0872492343e-02,7.7849850059e-02
6680,6.6359825432e-02,2.0173956454e-01,3.6104593892e-03,2.0844466984e-02,9.4239242375e-02
6681,6.9658175111e-02,1.9996456802e-01,3.2020958606e-03,2.0991638303e-02,1.2476802617e-01
6682,6.7550614476e-02,2.0822434127e-01,3.5230414942e-03,2.1678268909e-02,8.9064463973e-02
6683,6.5790541470e-02,2.2112372518e-01,3.3232872374e-03,2.1762989461e-02,6.4253322780e-02
6684,7.2724029422e-02,2.1813273430e-01,3.4199685324e-03,2.2671343759e-02,1.1236478388e-01
6685,6.7980282009e-02,2.3123632371e-01,3.8699894212e-03,2.1651074290e-02,7.0917047560e-02
6686,6.9250918925e-02,2.6969963312e-01,3.2427920960e-03,2.1673325449e-02,5.4401472211e-02
6687,7.5124494731e-02,2.7621412277e-01,3.3460808918e-03,2.0874915645e-02,1.0703860223e-01
6688,6.9185748696e-02,2.5944620371e-01,3.3465828747e-03,2.1428203210e-02,6.4601987600e-02
6689,6.9563925266e-02,2.2330065072e-01,3.3229067922e-03,2.0304953679e-02,1.1211269349e-01
6690,6.6893965006e-02,1.9467152655e-01,3.3680470660e-03,2.0242283121e-02,1.1412782967e-01
6691,6.7315883934e-02,1.7894253135e-01,3.4113519359e-03,2.0741855726e-02,1.2414579839e-01
6692,6.9840393960e-02,2.0106622577e-01,3.3286432736e-03,2.1313272417e-02,1.2029345334e-01
6693,6.8474039435e-02,1.9313007593e-01,3.6298353225e-03,2.2023096681e-02,1.0413794219e-01
6694,6.6595315933e-02,2.2304680943e-01,3.3466028981e-03,2.1921277046e-02,6.7184321582e-02
6695,6.4131498337e-02,2.1898087859e-01,3.4832009114e-03,2.1741222590e-02,5.1153171808e-02
6696,7.4862919748e-02,2.2627738118e-01,3.3759605139e-03,2.1146386862e-02,1.4283031225e-01
6697,7.3514372110e-02,2.4865838885e-01,3.1530240085e-03,2.2230219096e-02,1.0125155002e-01
6698,7.3923453689e-02,2.6477801800e-01,3.5729715601e-03,2.3092418909e-02,7.6950445771e-02
6699,7.3338322341e-02,2.5706821680e-01,3.3727777191e-03,2.4668477476e-02,6.0466758907e-02
6700,7.3869094253e-02,2.6015576720e-01,3.5091470927e-03,2.2820079699e-02,8.4285445511e-02
6701,7.4407666922e-02,2.5835528970e-01,3.4117214382e-03,2.2055272013e-02,1.0064590722e-01
6702,6.6184602678e-02,2.3296096921e-01,3.1952934805e-03,2.1141573787e-02,6.6507138312e-02
6703,6.4235948026e-02,2.0002856851e-01,3.9102057926e-03,2.1069500595e-02,7.2655282915e-02
6704,6.7013114691e-02,2.1240600944e-01,3.0769102741e-03,2.0349096507e-02,1.0143300146e-01
6705,6.5856792033e-02,2.3529753089e-01,3.5203178413e-03,2.0428743213e-02,6.8030051887e-02
6706,7.2605051100e-02,2.4897153676e-01,3.3774252515e-03,2.1207436919e-02,1.0432761163e-01
6707,7.3077403009e-02,2.4120107293e-01,3.3506155014e-03,2.1239690483e-02,1.1455953121e-01
6708,6.6837437451e-02,1.8957582116e-01,3.5861986689e-03,2.1583957598e-02,9.9314294755e-02
6709,6.6557534039e-02,1.8361972272e-01,3.2673506066e-03,2.1375978366e-02,1.0720202327e-01
6710,6.2427803874e-02,1.8609695137e-01,3.3640563488e-03,2.1095283329e-02,7.3426067829e-02
6711,6.3961766660e-02,2.0030757785e-01,3.3733760938e-03,2.1099360660e-02,7.4238248169e-02
6712,6.8252332509e-02,2.1422486007e-01,3.2051375601e-03,2.1077223122e-02,1.0007396340e-01
6713,6.7870050669e-02,1.9390438497e-01,3.6518434063e-03,2.1152269095e-02,1.0916136205e-01
6714,6.2099657953e-02,1.8802683055e-01,3.3520595171e-03,2.2015262395e-02,5.7683501393e-02
6715,7.3250189424e-02,2.1313741803e-01,3.4425868653e-03,2.1356131881e-02,1.3716386259e-01
6716,7.7700145543e-02,2.6411128044e-01,3.6262832582e-03,2.2052373737e-02,1.2153480202e-01
6717,7.1988686919e-02,3.0456542969e-01,3.3708456904e-03,2.2181414068e-02,4.0743127465e-02
6718,7.2648763657e-02,2.6185649633e-01,3.8468530402e-03,2.3449471220e-02,6.2017112970e-02
6719,7.0720627904e-02,2.3480771482e-01,3.5447387490e-03,2.1378464997e-02,9.6895173192e-02
6720,6.8902447820e-02,2.1607412398e-01,3.3525531180e-03,2.0874641836e-02,1.0525432229e-01
6721,5.8725722134e-02,1.9659668207e-01,3.3975867555e-03,2.0963449031e-02,3.5194084048e-02
6722,6.5986037254e-02,2.1349316835e-01,3.3062491566e-03,2.1160468459e-02,7.9914741218e-02
6723,7.7113732696e-02,1.9248855114e-01,3.3544241451e-03,2.0952638239e-02,1.9234582782e-01
6724,6.4445547760e-02,2.2035253048e-01,3.4953514114e-03,2.0842507482e-02,6.3759811223e-02
6725,6.9120705128e-02,2.1730209887e-01,3.3909352496e-03,2.1735642105e-02,9.4967454672e-02
6726,6.4988262951e-02,2.0932967961e-01,4.0316474624e-03,2.1111689508e-02,6.9634251297e-02
6727,7.1457780898e-02,2.2058099508e-01,3.3326796256e-03,2.1178133786e-02,1.1916502565e-01
6728,6.1603724957e-02,2.1513600647e-01,3.5954611376e-03,2.1472226828e-02,3.5719357431e-02
6729,6.3657760620e-02,2.1318417788e-01,3.3066745382e-03,2.1806009114e-02,5.2697144449e-02
6730,6.7274451256e-02,2.1708466113e-01,3.5005470272e-03,2.0709168166e-02,9.1680698097e-02
6731,6.4368210733e-02,2.3038330674e-01,3.3339634538e-03,2.0758762956e-02,5.7148106396e-02
6732,6.3440263271e-02,2.3228622973e-01,3.0574952252e-03,2.0084576681e-02,5.8560650796e-02
6733,6.3920184970e-02,2.1340766549e-01,3.7366873585e-03,2.0264934748e-02,7.0377729833e-02
6734,6.6601879895e-02,2.2662450373e-01,3.0067777261e-03,1.9571226090e-02,9.6465110779e-02
6735,6.8260915577e-02,2.4529021978e-01,3.3004228026e-03,1.9914004952e-02,8.8003814220e-02
6736,8.6308166385e-02,2.5853413343e-01,3.3006230369e-03,1.9965501502e-02,2.2671566904e-01
6737,6.9675490260e-02,2.5891730189e-01,3.8233799860e-03,2.0771726966e-02,7.3356613517e-02
6738,6.4327135682e-02,2.2705051303e-01,3.2814608421e-03,2.1252440289e-02,5.3849693388e-02
6739,6.3106447458e-02,2.1087217331e-01,3.7759537809e-03,2.1403849125e-02,5.1145840436e-02
6740,6.4137749374e-02,2.0542407036e-01,3.2105261926e-03,2.0614190027e-02,7.8862793744e-02
6741,6.4889073372e-02,1.9567461312e-01,3.6587291397e-03,2.0384229720e-02,9.2387795448e-02
6742,6.6401198506e-02,2.0690926909e-01,3.2764337957e-03,2.0419716835e-02,9.8368830979e-02
6743,6.3400939107e-02,2.0579986274e-01,3.0997332651e-03,2.0595781505e-02,7.3562875390e-02
6744,6.2389731407e-02,1.9796039164e-01,3.6586984061e-03,2.1340170875e-02,5.7706110179e-02
6745,6.7296862602e-02,2.2807940841e-01,3.3322935924e-03,2.0787715912e-02,8.3125412464e-02
6746,7.5886145234e-02,2.7523991466e-01,3.4759850241e-03,2.1270290017e-02,1.0817276686e-01
6747,7.5695350766e-02,3.0630096793e-01,3.4118392505e-03,2.1134417504e-02,8.2931570709e-02
6748,8.1116259098e-02,2.9258343577e-01,3.7238681689e-03,2.3938158527e-02,1.0189004242e-01
6749,7.9571962357e-02,3.0532211065e-01,3.3748685382e-03,2.1930512041e-02,1.0640930384e-01
6750,7.0807002485e-02,2.5868123770e-01,3.4541320056e-03,2.2372348234e-02,6.6051855683e-02
6751,6.9214671850e-02,2.2137634456e-01,3.3850055188e-03,2.1360145882e-02,9.7098417580e-02
6752,6.7039951682e-02,1.9921544194e-01,3.4686657600e-03,2.1146558225e-02,9.9415890872e-02
6753,5.9160936624e-02,1.7730085552e-01,3.3627469093e-03,2.1301833913e-02,5.0961293280e-02
6754,6.4672753215e-02,2.1004320681e-01,3.3830709290e-03,2.0801791921e-02,7.5688950717e-02
6755,6.6524818540e-02,2.2546741366e-01,3.2469823491e-03,2.1042373031e-02,7.6396115124e-02
6756,6.7606858909e-02,2.5087383389e-01,3.2429685816e-03,2.0295497030e-02,7.3610521853e-02
6757,7.4468888342e-02,2.6071107388e-01,3.6770901643e-03,2.1289911121e-02,1.0654853284e-01
6758,7.1806751192e-02,2.8469878435e-01,3.1032378320e-03,2.0899092779e-02,7.4041619897e-02
6759,6.8578064442e-02,2.4008670449e-01,4.0457667783e-03,2.2636897862e-02,5.4735649377e-02
6760,6.7974470556e-02,2.3314562440e-01,3.2757096924e-03,2.0528754219e-02,8.8258877397e-02
6761,6.4587421715e-02,2.2616612911e-01,3.2809828408e-03,2.0266719162e-02,6.9081202149e-02
6762,6.7834466696e-02,2.1015147865e-01,3.2560345717e-03,1.9613295794e-02,1.1786118150e-01
6763,6.0599882156e-02,2.1287766099e-01,3.1652222387e-03,1.9758626819e-02,5.4241258651e-02
6764,6.3743948936e-02,2.0960141718e-01,3.6251402926e-03,2.0387372002e-02,7.1480050683e-02
6765,6.5825596452e-02,2.4263174832e-01,3.2404868398e-03,1.9915759563e-02,7.0402443409e-02
6766,6.9614328444e-02,2.3894403875e-01,3.7638768554e-03,2.0375728607e-02,9.4937086105e-02
6767,6.5066680312e-02,2.3357211053e-01,3.2899752259e-03,1.9996438175e-02,7.0206962526e-02
6768,6.0163021088e-02,1.7774331570e-01,3.4282803535e-03,1.9666697830e-02,7.8836321831e-02
6769,6.2769949436e-02,1.8563953042e-01,3.1311823986e-03,1.9369013608e-02,1.0017742962e-01
6770,6.5920501947e-02,1.9166207314e-01,3.0598465819e-03,1.9269254059e-02,1.2325468659e-01
6771,6.1372637749e-02,1.9517639279e-01,3.4683891572e-03,1.9965203479e-02,7.0323370397e-02
