# source time function
# time function type  : 1
# amplification factor:  1.00000E+10
# DT                  :  5.00000E-05
# t0                  :  1.20000E-01
# time shift          :  0.00000E+00
# format
#time  #used_STF  #initial_source_function_value
  0.123400003      -9.29708784E-15  -9.2970878391718250E-025
  0.123450004      -8.86217284E-15  -8.8621728431734739E-025
  0.123499997      -8.44743332E-15  -8.4474333249457727E-025
  0.123549998      -8.05194178E-15  -8.0519417834114784E-025
  0.123599999      -7.67481222E-15  -7.6748122221077621E-025
  0.123649999      -7.31519930E-15  -7.3151993021532659E-025
  0.123700000      -6.97229622E-15  -6.9722962246657278E-025
  0.123750001      -6.64533431E-15  -6.6453343072455168E-025
  0.123800002      -6.33357748E-15  -6.3335774782614669E-025
  0.123850003      -6.03632482E-15  -6.0363248179497266E-025
  0.123899996      -5.75290759E-15  -5.7529075937984375E-025
  0.123949997      -5.48268799E-15  -5.4826879899983173E-025
  0.123999998      -5.22505572E-15  -5.2250557193108705E-025
  0.124049999      -4.97942972E-15  -4.9794297171342800E-025
  0.124100000      -4.74525475E-15  -4.7452547533716194E-025
  0.124150001      -4.52200228E-15  -4.5220022794638038E-025
  0.124200001      -4.30916662E-15  -4.3091666167413206E-025
  0.124250002      -4.10626580E-15  -4.1062658034571840E-025
  0.124300003      -3.91284075E-15  -3.9128407477539810E-025
  0.124349996      -3.72845184E-15  -3.7284518395320871E-025
  0.124399997      -3.55268064E-15  -3.5526806445155579E-025
  0.124449998      -3.38512821E-15  -3.3851282101862375E-025
  0.124499999      -3.22541295E-15  -3.2254129482013876E-025
  0.124550000      -3.07317169E-15  -3.0731716931848727E-025
  0.124600001      -2.92805737E-15  -2.9280573733865557E-025
  0.124650002      -2.78973943E-15  -2.7897394341987702E-025
  0.124700002      -2.65790236E-15  -2.6579023558486641E-025
  0.124750003      -2.53224459E-15  -2.5322445946070150E-025
  0.124799997      -2.41247922E-15  -2.4124792180629404E-025
  0.124849997      -2.29833200E-15  -2.2983319992997668E-025
  0.124899998      -2.18954184E-15  -2.1895418404115033E-025
  0.124949999      -2.08585950E-15  -2.0858595019534197E-025
  0.125000000      -1.98704676E-15  -1.9870467559091010E-025
  0.125049993      -1.89287723E-15  -1.8928772327233938E-025
  0.125100002      -1.80313430E-15  -1.8031343037200374E-025
  0.125149995      -1.71761161E-15  -1.7176116104972572E-025
  0.125200003      -1.63611254E-15  -1.6361125355321718E-025
  0.125249997      -1.55844925E-15  -1.5584492492687276E-025
  0.125300005      -1.48444271E-15  -1.4844427101176985E-025
  0.125349998      -1.41392214E-15  -1.4139221350610943E-025
  0.125400007      -1.34672468E-15  -1.3467246820148058E-025
  0.125450000      -1.28269524E-15  -1.2826952380703666E-025
  0.125499994      -1.22168536E-15  -1.2216853607037709E-025
  0.125550002      -1.16355402E-15  -1.1635540189293003E-025
  0.125599995      -1.10816664E-15  -1.1081666403874599E-025
  0.125650004      -1.05539448E-15  -1.0553944760702673E-025
  0.125699997      -1.00511534E-15  -1.0051153414750808E-025
  0.125750005      -9.57212240E-16  -9.5721224017606113E-026
  0.125799999      -9.11573893E-16  -9.1157389321976268E-026
  0.125850007      -8.68094051E-16  -8.6809405091086410E-026
  0.125900000      -8.26671546E-16  -8.2667154575172786E-026
  0.125949994      -7.87209763E-16  -7.8720976304680766E-026
  0.126000002      -7.49616747E-16  -7.4961674678176729E-026
  0.126049995      -7.13804617E-16  -7.1380461728832912E-026
  0.126100004      -6.79689730E-16  -6.7968973006295173E-026
  0.126149997      -6.47192252E-16  -6.4719225225035639E-026
  0.126200005      -6.16236269E-16  -6.1623626852264560E-026
  0.126249999      -5.86749146E-16  -5.8674914580459210E-026
  0.126300007      -5.58661798E-16  -5.5866179797143543E-026
  0.126350001      -5.31908315E-16  -5.3190831527196763E-026
  0.126399994      -5.06425858E-16  -5.0642585844941402E-026
  0.126450002      -4.82154500E-16  -4.8215449992275647E-026
  0.126499996      -4.59037224E-16  -4.5903722378673287E-026
  0.126550004      -4.37019502E-16  -4.3701950229536380E-026
  0.126599997      -4.16049561E-16  -4.1604956055974830E-026
  0.126650006      -3.96077874E-16  -3.9607787362225159E-026
  0.126699999      -3.77057325E-16  -3.7705732527518264E-026
  0.126750007      -3.58943023E-16  -3.5894302277233700E-026
  0.126800001      -3.41692059E-16  -3.4169205860098031E-026
  0.126849994      -3.25263696E-16  -3.2526369577030552E-026
  0.126900002      -3.09618971E-16  -3.0961897076473900E-026
  0.126949996      -2.94720799E-16  -2.9472079942305870E-026
  0.127000004      -2.80533871E-16  -2.8053387105927604E-026
  0.127049997      -2.67024543E-16  -2.6702454258351720E-026
  0.127100006      -2.54160653E-16  -2.5416065321356617E-026
  0.127149999      -2.41911630E-16  -2.4191163035398290E-026
  0.127200007      -2.30248304E-16  -2.3024830430764643E-026
  0.127250001      -2.19142908E-16  -2.1914290827575450E-026
  0.127299994      -2.08568986E-16  -2.0856898571359522E-026
  0.127350003      -1.98501271E-16  -1.9850127121653882E-026
  0.127399996      -1.88915743E-16  -1.8891574345959672E-026
  0.127450004      -1.79789493E-16  -1.7978949284852369E-026
  0.127499998      -1.71100695E-16  -1.7110069505003808E-026
  0.127550006      -1.62828532E-16  -1.6282853158248317E-026
  0.127599999      -1.54953190E-16  -1.5495318981582710E-026
  0.127649993      -1.47455797E-16  -1.4745579679721388E-026
  0.127700001      -1.40318340E-16  -1.4031833984162451E-026
  0.127749994      -1.33523706E-16  -1.3352370623654653E-026
  0.127800003      -1.27055524E-16  -1.2705552442329629E-026
  0.127849996      -1.20898257E-16  -1.2089825664124756E-026
  0.127900004      -1.15037067E-16  -1.1503706657893362E-026
  0.127949998      -1.09457839E-16  -1.0945783922638187E-026
  0.128000006      -1.04147115E-16  -1.0414711470066481E-026
  0.128049999      -9.90920684E-17  -9.9092068393565442E-027
  0.128099993      -9.42804845E-17  -9.4280484501797594E-027
  0.128150001      -8.97007494E-17  -8.9700749409561006E-027
  0.128199995      -8.53417590E-17  -8.5341759044312769E-027
  0.128250003      -8.11929718E-17  -8.1192971816326498E-027
  0.128299996      -7.72443094E-17  -7.7244309357018870E-027
  0.128350005      -7.34862227E-17  -7.3486222693398543E-027
  0.128399998      -6.99095731E-17  -6.9909573134058060E-027
  0.128450006      -6.65056587E-17  -6.6505658738953349E-027
  0.128500000      -6.32662209E-17  -6.3266220936848679E-027
  0.128549993      -6.01833585E-17  -6.0183358498532946E-027
  0.128600001      -5.72495805E-17  -5.7249580476378869E-027
  0.128649995      -5.44577235E-17  -5.4457723486281743E-027
  0.128700003      -5.18009749E-17  -5.1800974868716582E-027
  0.128749996      -4.92728495E-17  -4.9272849527680963E-027
  0.128800005      -4.68671701E-17  -4.6867170078360342E-027
  0.128849998      -4.45780470E-17  -4.4578046994793341E-027
  0.128900006      -4.23998819E-17  -4.2399881918594209E-027
  0.128950000      -4.03273445E-17  -4.0327344497895645E-027
  0.128999993      -3.83553393E-17  -3.8355339300124326E-027
  0.129050002      -3.64790323E-17  -3.6479032281780496E-027
  0.129099995      -3.46938210E-17  -3.4693821009935904E-027
  0.129150003      -3.29953082E-17  -3.2995308192454217E-027
  0.129199997      -3.13793248E-17  -3.1379324839048168E-027
  0.129250005      -2.98418872E-17  -2.9841887247887710E-027
  0.129299998      -2.83792069E-17  -2.8379206931767342E-027
  0.129350007      -2.69876790E-17  -2.6987679037577562E-027
  0.129400000      -2.56638675E-17  -2.5663867457053823E-027
  0.129449993      -2.44045015E-17  -2.4404501518054088E-027
  0.129500002      -2.32064710E-17  -2.3206471021475161E-027
  0.129549995      -2.20668097E-17  -2.2066809697640428E-027
  0.129600003      -2.09826969E-17  -2.0982696860661078E-027
  0.129649997      -1.99514458E-17  -1.9951445827907542E-027
  0.129700005      -1.89704973E-17  -1.8970497302564584E-027
  0.129749998      -1.80374161E-17  -1.8037416064908841E-027
  0.129800007      -1.71498860E-17  -1.7149886009225168E-027
  0.129850000      -1.63057002E-17  -1.6305700217639275E-027
  0.129899994      -1.55027593E-17  -1.5502759305756503E-027
  0.129950002      -1.47390615E-17  -1.4739061496494470E-027
  0.129999995      -1.40127026E-17  -1.4012702620083080E-027
  0.130050004      -1.33218745E-17  -1.3321874459703293E-027
  0.130099997      -1.26648499E-17  -1.2664849862236100E-027
  0.130150005      -1.20399877E-17  -1.2039987701346192E-027
  0.130199999      -1.14457254E-17  -1.1445725432856457E-027
  0.130250007      -1.08805766E-17  -1.0880576613206141E-027
  0.130300000      -1.03431259E-17  -1.0343125936367163E-027
  0.130349994      -9.83202510E-18  -9.8320250979410603E-028
  0.130400002      -9.34599362E-18  -9.3459936223396009E-028
  0.130449995      -8.88381059E-18  -8.8838105909786596E-028
  0.130500004      -8.44431299E-18  -8.4443129879169849E-028
  0.130549997      -8.02639818E-18  -8.0263981813980442E-028
  0.130600005      -7.62901317E-18  -7.6290131705020573E-028
  0.130649999      -7.25115789E-18  -7.2511578938684463E-028
  0.130700007      -6.89187820E-18  -6.8918781986606334E-028
  0.130750000      -6.55026915E-18  -6.5502691492884836E-028
  0.130799994      -6.22546841E-18  -6.2254684099634123E-028
  0.130850002      -5.91665418E-18  -5.9166541767468459E-028
  0.130899996      -5.62304559E-18  -5.6230455911405361E-028
  0.130950004      -5.34390109E-18  -5.3439010857253292E-028
  0.130999997      -5.07851135E-18  -5.0785113531259595E-028
  0.131050006      -4.82620514E-18  -4.8262051362753409E-028
  0.131099999      -4.58634178E-18  -4.5863417837890522E-028
  0.131150007      -4.35831249E-18  -4.3583124907362523E-028
  0.131200001      -4.14153740E-18  -4.1415374035075437E-028
  0.131249994      -3.93546603E-18  -3.9354660334052704E-028
  0.131300002      -3.73957271E-18  -3.7395727071501562E-028
  0.131349996      -3.55335946E-18  -3.5533594620134436E-028
  0.131400004      -3.37635067E-18  -3.3763506691429151E-028
  0.131449997      -3.20809572E-18  -3.2080957218998817E-028
  0.131500006      -3.04816407E-18  -3.0481640727755103E-028
  0.131549999      -2.89614751E-18  -2.8961475081375057E-028
  0.131600007      -2.75165705E-18  -2.7516570463028146E-028
  0.131650001      -2.61432273E-18  -2.6143227307424734E-028
  0.131699994      -2.48379342E-18  -2.4837934232864523E-028
  0.131750003      -2.35973370E-18  -2.3597337021963619E-028
  0.131799996      -2.24182552E-18  -2.2418255165266749E-028
  0.131850004      -2.12976632E-18  -2.1297663249683508E-028
  0.131899998      -2.02326786E-18  -2.0232678550779139E-028
  0.131950006      -1.92205631E-18  -1.9220563100726100E-028
  0.131999999      -1.82587113E-18  -1.8258711280594847E-028
  0.132049993      -1.73446467E-18  -1.7344646718426545E-028
  0.132100001      -1.64760119E-18  -1.6476011949475422E-028
  0.132149994      -1.56505643E-18  -1.5650564280305695E-028
  0.132200003      -1.48661748E-18  -1.4866174754815799E-028
  0.132249996      -1.41208147E-18  -1.4120814712553455E-028
  0.132300004      -1.34125579E-18  -1.3412557856667176E-028
  0.132349998      -1.27395689E-18  -1.2739568880172862E-028
  0.132400006      -1.21001055E-18  -1.2100105533905321E-028
  0.132449999      -1.14925104E-18  -1.1492510354712150E-028
  0.132499993      -1.09152055E-18  -1.0915205495574908E-028
  0.132550001      -1.03666938E-18  -1.0366693759584869E-028
  0.132599995      -9.84554826E-19  -9.8455482601853825E-029
  0.132650003      -9.35041346E-19  -9.3504134551476258E-029
  0.132699996      -8.88000204E-19  -8.8800020446433128E-029
  0.132750005      -8.43308773E-19  -8.4330877334143349E-029
  0.132799998      -8.00850471E-19  -8.0085047137848744E-029
  0.132850006      -7.60514663E-19  -7.6051466316856410E-029
  0.132900000      -7.22195935E-19  -7.2219593488235140E-029
  0.132949993      -6.85794146E-19  -6.8579414596694195E-029
  0.133000001      -6.51214171E-19  -6.5121417065189234E-029
  0.133049995      -6.18365381E-19  -6.1836538096133966E-029
  0.133100003      -5.87161802E-19  -5.8716180181036672E-029
  0.133149996      -5.57521697E-19  -5.5752169741469545E-029
  0.133200005      -5.29367158E-19  -5.2936715770038123E-029
  0.133249998      -5.02624408E-19  -5.0262440849654184E-029
  0.133300006      -4.77223088E-19  -4.7722308775232203E-029
  0.133350000      -4.53096401E-19  -4.5309640063325818E-029
  0.133399993      -4.30180861E-19  -4.3018086102733678E-029
  0.133450001      -4.08416085E-19  -4.0841608474984149E-029
  0.133499995      -3.87744738E-19  -3.8774473784456480E-029
  0.133550003      -3.68112252E-19  -3.6811225224047224E-029
  0.133599997      -3.49466826E-19  -3.4946682575170273E-029
  0.133650005      -3.31759189E-19  -3.3175918943302108E-029
  0.133699998      -3.14942478E-19  -3.1494247833284728E-029
  0.133750007      -2.98972180E-19  -2.9897217979446838E-029
  0.133800000      -2.83806082E-19  -2.8380608175725006E-029
  0.133849993      -2.69403885E-19  -2.6940388501572448E-029
  0.133900002      -2.55727488E-19  -2.5572748756292581E-029
  0.133949995      -2.42740468E-19  -2.4274046760250773E-029
  0.134000003      -2.30408394E-19  -2.3040839374147265E-029
  0.134049997      -2.18698437E-19  -2.1869843724925983E-029
  0.134100005      -2.07579463E-19  -2.0757946253062498E-029
  0.134149998      -1.97021872E-19  -1.9702187202927511E-029
  0.134200007      -1.86997477E-19  -1.8699747698089812E-029
  0.134250000      -1.77479575E-19  -1.7747957496134499E-029
  0.134299994      -1.68442730E-19  -1.6844273016677973E-029
  0.134350002      -1.59862838E-19  -1.5986283803716465E-029
  0.134399995      -1.51716931E-19  -1.5171693138580437E-029
  0.134450004      -1.43983232E-19  -1.4398323209813396E-029
  0.134499997      -1.36641009E-19  -1.3664100896005138E-029
  0.134550005      -1.29670591E-19  -1.2967059058261431E-029
  0.134599999      -1.23053301E-19  -1.2305330077855493E-029
  0.134650007      -1.16771355E-19  -1.1677135516470339E-029
  0.134700000      -1.10807887E-19  -1.1080788701138183E-029
  0.134749994      -1.05146876E-19  -1.0514687615657058E-029
  0.134800002      -9.97730715E-20  -9.9773071457725695E-030
  0.134849995      -9.46720102E-20  -9.4672010178824559E-030
  0.134900004      -8.98299598E-20  -8.9829959829229104E-030
  0.134949997      -8.52338471E-20  -8.5233847077851840E-030
  0.135000005      -8.08712707E-20  -8.0871270677853026E-030
  0.135049999      -7.67304627E-20  -7.6730462692549396E-030
  0.135100007      -7.28002045E-20  -7.2800204484883172E-030
  0.135150000      -6.90698784E-20  -6.9069878416210448E-030
  0.135199994      -6.55293903E-20  -6.5529390298118639E-030
  0.135250002      -6.21691435E-20  -6.2169143543032423E-030
  0.135299996      -5.89800198E-20  -5.8980019777168112E-030
  0.135350004      -5.59533724E-20  -5.5953372378185120E-030
  0.135399997      -5.30809780E-20  -5.3080978007571925E-030
  0.135450006      -5.03550301E-20  -5.0355030148297566E-030
  0.135499999      -4.77681133E-20  -4.7768113255417476E-030
  0.135550007      -4.53131931E-20  -4.5313193062550669E-030
  0.135600001      -4.29835778E-20  -4.2983577807788586E-030
  0.135649994      -4.07729118E-20  -4.0772911771346476E-030
  0.135700002      -3.86751688E-20  -3.8675168813214926E-030
  0.135749996      -3.66846168E-20  -3.6684616830242884E-030
  0.135800004      -3.47958210E-20  -3.4795820987311939E-030
  0.135849997      -3.30036146E-20  -3.3003614636767899E-030
  0.135900006      -3.13030896E-20  -3.1303089624897992E-030
  0.135949999      -2.96895931E-20  -2.9689593060756618E-030
  0.136000007      -2.81587015E-20  -2.8158701466771173E-030
  0.136050001      -2.67062079E-20  -2.6706207854045000E-030
  0.136099994      -2.53281330E-20  -2.5328133031467326E-030
  0.136150002      -2.40206868E-20  -2.4020686831622036E-030
  0.136199996      -2.27802762E-20  -2.2780276188723354E-030
  0.136250004      -2.16034874E-20  -2.1603487367157361E-030
  0.136299998      -2.04870779E-20  -2.0487077883546337E-030
  0.136350006      -1.94279749E-20  -1.9427974891161621E-030
  0.136399999      -1.84232526E-20  -1.8423252561703731E-030
  0.136449993      -1.74701402E-20  -1.7470140163238041E-030
  0.136500001      -1.65660075E-20  -1.6566007519910572E-030
  0.136549994      -1.57083489E-20  -1.5708348856076660E-030
  0.136600003      -1.48947957E-20  -1.4894795720998018E-030
  0.136649996      -1.41230960E-20  -1.4123095986209996E-030
  0.136700004      -1.33911082E-20  -1.3391108190966624E-030
  0.136749998      -1.26968064E-20  -1.2696806389001997E-030
  0.136800006      -1.20382608E-20  -1.2038260761484683E-030
  0.136849999      -1.14136441E-20  -1.1413644079366247E-030
  0.136899993      -1.08212196E-20  -1.0821219586477757E-030
  0.136950001      -1.02593394E-20  -1.0259339383942639E-030
  0.136999995      -9.72643958E-21  -9.7264395834152881E-031
  0.137050003      -9.22103546E-21  -9.2210354603196559E-031
  0.137099996      -8.74171822E-21  -8.7417182226749890E-031
